name,status,siteid,geometry,plantstart,plantend,practice,targetsys,distr,numtrees,calcarea,indicators,establishmenttreespecies,reportingperiods,poly_id,project_id
Degega Community Land,approved,72c8b929-4bdb-4f59-85e3-b3f2e6bd5b23,"{'type': 'Polygon', 'coordinates': [[[39.944058949069856, -1.1240238351778744], [39.94404198455148, -1.1241389774959785], [39.944013889165156, -1.1242518916785913], [39.94397493348354, -1.1243614903002093], [39.94392549267004, -1.1244667178658718], [39.943866042865764, -1.124566560976167], [39.94379715660408, -1.1246600580868382], [39.94371949729684, -1.1247463087690013], [39.943633812845356, -1.1248244823807918], [39.94354092843775, -1.1248938260669206], [39.94344173860191, -1.124953672009113], [39.94333719859072, -1.1250034438575864], [39.94322831518235, -1.1250426622816392], [39.94311613698454, -1.1250709495858908], [39.943001744335774, -1.1250880333477145], [39.942886238901025, -1.1250937490408313], [39.94277073306212, -1.1250880416198024], [39.94265633920476, -1.1250709660501528], [39.942544159005664, -1.1250426867790244], [39.942435272822706, -1.1250034761514593], [39.942330729290475, -1.1249537117875605], [39.94223153522128, -1.124893872945789], [39.94213864590898, -1.1248245359074271], [39.942052955928936, -1.124746368426657], [39.94197529052274, -1.1246601232996962], [39.941906397650726, -1.1245666311149352], [39.94184694078863, -1.124466792253892], [39.941797492538, -1.124361568220018], [39.94175852911178, -1.1242519723788724], [39.9417304257481, -1.1241390601988321], [39.94171345309659, -1.124023919086337], [39.941707774611906, -1.1239076579135532], [39.94171344497965, -1.1237913963393191], [39.94173040958971, -1.1236762540262073], [39.941758505062325, -1.123563339857564], [39.94179746082148, -1.1234537412583558], [39.9418469017008, -1.1233485137226824], [39.94190635155666, -1.1232486706488032], [39.94197523785369, -1.1231551735795748], [39.9420528971787, -1.1230689229422897], [39.94213858162967, -1.1229907493770872], [39.94223146601852, -1.1229214057374652], [39.94233065581807, -1.122861559839913], [39.94243519577685, -1.1228117880324966], [39.94254407911867, -1.1227725696443396], [39.94265625723838, -1.1227442823694436], [39.94277064980049, -1.1227271986293075], [39.942886155143334, -1.1227214829493757], [39.94300166088865, -1.122727190374581], [39.943116054654304, -1.1227442659392386], [39.94322823476712, -1.1227725451963977], [39.94333712087254, -1.1228117558015525], [39.94344166433895, -1.1228615201354624], [39.94354085835656, -1.122921358940818], [39.94363374763352, -1.122990695937737], [39.9437194375958, -1.1230688633736292], [39.943797103002495, -1.1231551084540021], [39.94386599589327, -1.1232486005922557], [39.94392545279166, -1.123348439408659], [39.9439749010947, -1.123453663401476], [39.94401386458746, -1.123563259206726], [39.94404196802925, -1.1236761713574108], [39.94405894076743, -1.1237913124482188], [39.944064619344005, -1.123907573607817], [39.944058949069856, -1.1240238351778744]]]}",2024-10-15,2024-12-20,tree-planting,natural-forest,partial,3000,5.431818513925,[],[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-05T09:51:59.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-25T10:12:47.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 920}, {'name': 'Azadirachta indica', 'amount': 5200}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-11T09:26:05.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 9200}, {'name': 'Vachellia tortilis', 'amount': 12620}, {'name': 'Citrus limon', 'amount': 440}, {'name': 'Mangifera indica', 'amount': 604}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-01-30T11:19:58.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 7800}, {'name': 'Vachellia tortilis', 'amount': 4300}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-26T13:03:15.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 15000}, {'name': 'Mangifera indica', 'amount': 5000}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-01-27T21:45:23.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 0}, {'name': 'Azadirachta indica', 'amount': 3000}, {'name': 'Citrus limon', 'amount': 4000}, {'name': 'Mangifera indica', 'amount': 4000}, {'name': 'Acacia tortilis subsp. heterocantha', 'amount': 0}]}]",0df498fa-804f-4a24-9e1a-73b749595cf3,9019106b-6e2d-4deb-97a5-2889f976a931
Wathajir Nanighi C Farm,approved,72c8b929-4bdb-4f59-85e3-b3f2e6bd5b23,"{'type': 'Polygon', 'coordinates': [[[39.87186789660121, -0.882490946909402], [39.8718546086938, -0.88258112506192], [39.87183260388186, -0.8826695579190066], [39.871802094083186, -0.8827553938237769], [39.8717633731233, -0.8828378061293619], [39.87171681390578, -0.8829160011599764], [39.871662864821026, -0.8829892258544599], [39.87160204542799, -0.8830567750186777], [39.8715349414506, -0.8831179981169367], [39.87146219913687, -0.883172305537013], [39.87138451903522, -0.8832191742684513], [39.87130264924777, -0.8832581529394539], [39.87121737822573, -0.8832888661638495], [39.87112952717612, -0.8833110181562762], [39.87103994215316, -0.8833243955807658], [39.87094948591019, -0.8833288696052927], [39.87085902959092, -0.8833243971424996], [39.87076944433979, -0.883311021264656], [39.87068159291239, -0.8832888707888479], [39.870596321366556, -0.8832581590363956], [39.870514450914406, -0.8832191817784485], [39.870436770013576, -0.8831723143875398], [39.87036402677393, -0.8831180082225346], [39.87029692175285, -0.883056786281788], [39.870236101208455, -0.8829892381663711], [39.870182150875785, -0.8829160144018814], [39.87013559032588, -0.882837820173511], [39.870096867962005, -0.8827554085347166], [39.87006635670129, -0.8826695731548915], [39.870044350383374, -0.8825811406758866], [39.87003106094057, -0.8824909627509869], [39.87002661635686, -0.8823999078430198], [39.870031059435384, -0.8823088528605793], [39.87004434738621, -0.8822186747129133], [39.8700663522385, -0.8821302418648097], [39.8700968620729, -0.8820444059728082], [39.87013558306252, -0.8819619936832878], [39.87018214230263, -0.8818837986714154], [39.87023609140198, -0.8818105739976319], [39.87029691080104, -0.8817430248552762], [39.87036401477566, -0.8816818017792012], [39.87043675707792, -0.8816274943807785], [39.870514437159855, -0.8815806256696314], [39.8705963069201, -0.8815416470167771], [39.870681577908485, -0.8815109338076903], [39.87076942891928, -0.8814887818271443], [39.870859013899775, -0.8814754044106503], [39.870949470098246, -0.8814709303899274], [39.8710399263727, -0.8814754028521862], [39.871129511580406, -0.8814887787251777], [39.871217362967464, -0.8815109291920028], [39.87130263447757, -0.881541640931686], [39.87138450489999, -0.8815806181735688], [39.87146218577823, -0.8816274855457351], [39.87153492900328, -0.8816817916900402], [39.87160203401834, -0.8817430136089253], [39.871662854565514, -0.8818105617021579], [39.871716804909646, -0.8818837854449941], [39.87176336547927, -0.8819619796530735], [39.87180208787035, -0.8820443912737193], [39.87183259916472, -0.8821302266382357], [39.87185460552144, -0.88221865910536], [39.87186789500671, -0.882308837022264], [39.87187233963492, -0.8823998919264271], [39.87186789660121, -0.882490946909402]]]}",2024-10-15,2024-12-20,tree-planting,agroforest,partial,1000,3.3318160961728,[],[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-05T09:51:59.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-25T10:12:47.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 920}, {'name': 'Azadirachta indica', 'amount': 5200}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-11T09:26:05.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 9200}, {'name': 'Vachellia tortilis', 'amount': 12620}, {'name': 'Citrus limon', 'amount': 440}, {'name': 'Mangifera indica', 'amount': 604}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-01-30T11:19:58.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 7800}, {'name': 'Vachellia tortilis', 'amount': 4300}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-26T13:03:15.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 15000}, {'name': 'Mangifera indica', 'amount': 5000}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-01-27T21:45:23.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 0}, {'name': 'Azadirachta indica', 'amount': 3000}, {'name': 'Citrus limon', 'amount': 4000}, {'name': 'Mangifera indica', 'amount': 4000}, {'name': 'Acacia tortilis subsp. heterocantha', 'amount': 0}]}]",da6d461d-f6de-4123-9723-5d20a1d422a0,9019106b-6e2d-4deb-97a5-2889f976a931
Kamuthe Farm,approved,72c8b929-4bdb-4f59-85e3-b3f2e6bd5b23,"{'type': 'Polygon', 'coordinates': [[[39.79968253724854, -0.6601752411610058], [39.799667292825056, -0.6602786907226152], [39.799642049178594, -0.660380137962264], [39.79960704941872, -0.6604786058873957], [39.79956263061179, -0.6605731461978341], [39.799509220534816, -0.6606628484184415], [39.79944733355579, -0.6607468486675019], [39.79937756567998, -0.6608243379763857], [39.79930058881015, -0.6608945700803714], [39.799217144275744, -0.6609568686055964], [39.799128035693464, -0.6610106335829168], [39.79903412122799, -0.6610553472259512], [39.798936305327416, -0.6610905789176553], [39.798835530012845, -0.66111598935741], [39.79873276580623, -0.6611313338286752], [39.79862900238367, -0.6611364645557509], [39.798525239044295, -0.6611313321269395], [39.798422475086404, -0.6611159859704061], [39.7983217001837, -0.6610905738781562], [39.79822388485413, -0.6610553405827133], [39.79812997111325, -0.6610106254002036], [39.798040863402086, -0.660956858962547], [39.79795741987689, -0.6608945590702262], [39.79788044414456, -0.6608243257055729], [39.79781067752351, -0.6607468352545997], [39.797748791904326, -0.6606628339930186], [39.797695383279134, -0.6605731308991879], [39.797650966001854, -0.6604785898631951], [39.797615967834716, -0.6603801213671159], [39.79759072582867, -0.6602786737165638], [39.797575483077466, -0.660175223907983], [39.797570386376506, -0.6600707682196337], [39.79757548480917, -0.6599663126168862], [39.79759072927414, -0.6598628630642256], [39.797615972958276, -0.6597614158372651], [39.79765097275057, -0.6596629479280735], [39.79769539158341, -0.6595684076362147], [39.7977488016788, -0.6594787054361124], [39.79781068866805, -0.6593947052086944], [39.79788045654548, -0.6593172159217586], [39.79795743340826, -0.6592469838391831], [39.798040877927235, -0.659184685334008], [39.79812998648629, -0.6591309203746064], [39.79822390092163, -0.6590862067466712], [39.79832171678633, -0.659050975066666], [39.798422492060666, -0.659025564634761], [39.79852525622422, -0.6590102201671942], [39.79862901960255, -0.6590050894395234], [39.798732782898234, -0.6590102218634696], [39.798835546814644, -0.6590255680110545], [39.79893632167967, -0.659050980090616], [39.79903413697683, -0.6590862133701185], [39.7991280506918, -0.6591309285340484], [39.799217158384536, -0.6591846949512001], [39.79930060189952, -0.6592469948218787], [39.79937757763023, -0.6593172281645837], [39.799447344258326, -0.6593947185941464], [39.79950922989294, -0.659478719835678], [39.79956263854135, -0.6595684229115902], [39.79960705584876, -0.6596629639324837], [39.79964205405178, -0.6597614324168639], [39.799667296098065, -0.6598628800595664], [39.79968253889233, -0.6599663298644487], [39.79968763563751, -0.6600707855533929], [39.79968253724854, -0.6601752411610058]]]}",2024-10-15,2024-12-20,Agroforestry,Tree Planting,Partial,1100,4.3846759021817,[],[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-05T09:51:59.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-25T10:12:47.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 920}, {'name': 'Azadirachta indica', 'amount': 5200}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-11T09:26:05.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 9200}, {'name': 'Vachellia tortilis', 'amount': 12620}, {'name': 'Citrus limon', 'amount': 440}, {'name': 'Mangifera indica', 'amount': 604}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-01-30T11:19:58.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 7800}, {'name': 'Vachellia tortilis', 'amount': 4300}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-26T13:03:15.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 15000}, {'name': 'Mangifera indica', 'amount': 5000}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-01-27T21:45:23.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 0}, {'name': 'Azadirachta indica', 'amount': 3000}, {'name': 'Citrus limon', 'amount': 4000}, {'name': 'Mangifera indica', 'amount': 4000}, {'name': 'Acacia tortilis subsp. heterocantha', 'amount': 0}]}]",5ad11d3b-2ed0-4d34-92f9-1126640cb434,9019106b-6e2d-4deb-97a5-2889f976a931
Nadhir Farm,approved,72c8b929-4bdb-4f59-85e3-b3f2e6bd5b23,"{'type': 'Polygon', 'coordinates': [[[39.82112523215602, -0.698567763656415], [39.821111943699876, -0.69865794173053], [39.82108993874371, -0.6987463743965703], [39.821059429206855, -0.6988322099994887], [39.82102070891242, -0.6989146218953363], [39.820974150757706, -0.6989928164123015], [39.82092020312296, -0.6990660404942112], [39.82085938555327, -0.6991335889528828], [39.82079228375502, -0.6991948112594807], [39.820719543955285, -0.6992491178094743], [39.820641866678265, -0.699295985600863], [39.82055999999885, -0.6993349632709777], [39.82047473233825, -0.699365675443362], [39.82038688487105, -0.6993878263428567], [39.82029730361684, -0.6994012026440836], [39.82020685129257, -0.6994056755258896], [39.82011639900408, -0.6994012019119672], [39.82002681785685, -0.6993878248857024], [39.819938970566795, -0.6993656732752579], [39.819853703151786, -0.699334960412883], [39.81977183678403, -0.6992959820804037], [39.819694159881706, -0.6992491136606734], [39.819621420516086, -0.6991948065224253], [39.81955431920714, -0.6991335836733333], [39.81949350217722, -0.6990660347231556], [39.819439555127474, -0.6989928102054582], [39.81939299759734, -0.6989146153126128], [39.819354277961025, -0.6988322031043989], [39.81932376910945, -0.6987463672556185], [39.81930176485914, -0.6986579344125671], [39.81928847712258, -0.6985677562319718], [39.81928403386747, -0.6984767011790667], [39.81928847788424, -0.6983856461637977], [39.819301766374096, -0.6982954680956981], [39.81932377136113, -0.6982070354387728], [39.819354280924834, -0.6981211998477183], [39.81939300124105, -0.6980387879660281], [39.819439559411656, -0.6979605934649697], [39.81949350705579, -0.6978873694001047], [39.819554324628, -0.6978198209589604], [39.819621426421804, -0.6977585986696996], [39.819694166210304, -0.6977042921361857], [39.81977184346973, -0.6976574243597871], [39.81985371012587, -0.6976184467025957], [39.819938977758405, -0.6975877345405718], [39.82002682519382, -0.697565583648477], [39.82011640641375, -0.6975522073514041], [39.82020685870258, -0.6975477344703472], [39.82029731095582, -0.6975522080815848], [39.820386892069344, -0.6975655851018342], [39.820474739328525, -0.6975877367031638], [39.82056000671669, -0.6976184495536745], [39.82064187306266, -0.6976574278719962], [39.82071954994909, -0.69770429627582], [39.82079228930533, -0.6977586033970239], [39.82085939061175, -0.697819826228588], [39.820920207646125, -0.6978873751614287], [39.820974154707095, -0.6979605996626463], [39.82102071225483, -0.6980387945405021], [39.82105943191442, -0.6981212067357927], [39.82108994079407, -0.6982070425742122], [39.821111945076154, -0.6982954754098641], [39.82112523284698, -0.6983856535863054], [39.821129676137545, -0.6984767086384611], [39.82112523215602, -0.698567763656415]]]}",2024-10-15,2024-12-20,Agroforestry,Tree Planting,Partial,800,3.3318207206485,[],[],"[{'dueAt': '2022-09-30T00:00:00.000Z', 'submittedAt': '2022-10-05T09:51:59.000Z', 'treeSpecies': []}, {'dueAt': '2023-01-31T00:00:00.000Z', 'submittedAt': '2023-01-25T10:12:47.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 920}, {'name': 'Azadirachta indica', 'amount': 5200}]}, {'dueAt': '2023-07-30T00:00:00.000Z', 'submittedAt': '2023-07-11T09:26:05.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 9200}, {'name': 'Vachellia tortilis', 'amount': 12620}, {'name': 'Citrus limon', 'amount': 440}, {'name': 'Mangifera indica', 'amount': 604}]}, {'dueAt': '2024-01-31T00:00:00.000Z', 'submittedAt': '2024-01-30T11:19:58.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 7800}, {'name': 'Vachellia tortilis', 'amount': 4300}]}, {'dueAt': '2024-07-30T00:00:00.000Z', 'submittedAt': '2024-07-26T13:03:15.000Z', 'treeSpecies': [{'name': 'Azadirachta indica', 'amount': 15000}, {'name': 'Mangifera indica', 'amount': 5000}]}, {'dueAt': '2025-01-31T00:00:00.000Z', 'submittedAt': '2025-01-27T21:45:23.000Z', 'treeSpecies': [{'name': 'Vachellia tortilis', 'amount': 0}, {'name': 'Azadirachta indica', 'amount': 3000}, {'name': 'Citrus limon', 'amount': 4000}, {'name': 'Mangifera indica', 'amount': 4000}, {'name': 'Acacia tortilis subsp. heterocantha', 'amount': 0}]}]",0b048fa9-29da-4ffb-a1e2-2d048648469b,9019106b-6e2d-4deb-97a5-2889f976a931
